run,label,iter,agent,prediction,naive_prediction
1,2,173,agent_3,6,0
1,2,173,agent_4,2,1
1,2,173,agent_5,2,1
1,2,173,agent_6,2,2
1,2,173,agent_7,2,7
1,2,173,agent_8,1,1
1,2,173,agent_9,6,2
1,2,174,agent_0,3,3
1,2,174,agent_1,3,2
1,2,174,agent_2,2,5
1,2,174,agent_3,6,0
1,2,174,agent_4,2,1
1,2,174,agent_5,2,1
1,2,174,agent_6,2,2
1,2,174,agent_7,2,7
1,2,174,agent_8,1,1
1,2,174,agent_9,2,2
1,2,175,agent_0,3,3
1,2,175,agent_1,3,2
1,2,175,agent_2,2,5
1,2,175,agent_3,6,0
1,2,175,agent_4,2,1
1,2,175,agent_5,2,1
1,2,175,agent_6,2,2
1,2,175,agent_7,2,7
1,2,175,agent_8,1,1
1,2,175,agent_9,2,2
1,2,176,agent_0,3,3
1,2,176,agent_1,3,2
1,2,176,agent_2,2,5
1,2,176,agent_3,6,0
1,2,176,agent_4,2,1
1,2,176,agent_5,2,1
1,2,176,agent_6,2,2
1,2,176,agent_7,2,7
1,2,176,agent_8,1,1
1,2,176,agent_9,6,2
1,2,177,agent_0,3,3
1,2,177,agent_1,3,2
1,2,177,agent_2,2,5
1,2,177,agent_3,6,0
1,2,177,agent_4,2,1
1,2,177,agent_5,2,1
1,2,177,agent_6,2,2
1,2,177,agent_7,2,7
1,2,177,agent_8,1,1
1,2,177,agent_9,6,2
1,2,178,agent_0,3,3
1,2,178,agent_1,3,2
1,2,178,agent_2,2,5
1,2,178,agent_3,6,0
1,2,178,agent_4,2,1
1,2,178,agent_5,2,1
1,2,178,agent_6,2,2
1,2,178,agent_7,2,7
1,2,178,agent_8,1,1
1,2,178,agent_9,6,2
1,2,179,agent_0,3,3
1,2,179,agent_1,3,2
1,2,179,agent_2,2,5
1,2,179,agent_3,6,0
1,2,179,agent_4,2,1
1,2,179,agent_5,2,1
1,2,179,agent_6,2,2
1,2,179,agent_7,2,7
1,2,179,agent_8,1,1
1,2,179,agent_9,6,2
1,2,180,agent_0,3,3
1,2,180,agent_1,3,2
1,2,180,agent_2,2,5
1,2,180,agent_3,6,0
1,2,180,agent_4,2,1
1,2,180,agent_5,2,1
1,2,180,agent_6,2,2
1,2,180,agent_7,2,7
1,2,180,agent_8,1,1
1,2,180,agent_9,6,2
1,2,181,agent_0,3,3
1,2,181,agent_1,3,2
1,2,181,agent_2,2,5
1,2,181,agent_3,6,0
1,2,181,agent_4,2,1
1,2,181,agent_5,2,1
1,2,181,agent_6,2,2
1,2,181,agent_7,2,7
1,2,181,agent_8,1,1
1,2,181,agent_9,6,2
1,2,182,agent_0,3,3
1,2,182,agent_1,3,2
1,2,182,agent_2,2,5
1,2,182,agent_3,6,0
1,2,182,agent_4,2,1
1,2,182,agent_5,2,1
1,2,182,agent_6,2,2
1,2,182,agent_7,2,7
1,2,182,agent_8,1,1
1,2,182,agent_9,6,2
1,2,183,agent_0,3,3
1,2,183,agent_1,3,2
1,2,183,agent_2,2,5
1,2,183,agent_3,6,0
1,2,183,agent_4,2,1
1,2,183,agent_5,2,1
1,2,183,agent_6,2,2
1,2,183,agent_7,2,1
1,2,183,agent_8,1,1
1,2,183,agent_9,6,2
1,2,184,agent_0,3,3
1,2,184,agent_1,2,2
1,2,184,agent_2,2,5
1,2,184,agent_3,6,0
1,2,184,agent_4,2,1
1,2,184,agent_5,2,1
1,2,184,agent_6,2,2
1,2,184,agent_7,2,1
1,2,184,agent_8,1,1
1,2,184,agent_9,6,2
1,2,185,agent_0,3,3
1,2,185,agent_1,2,2
1,2,185,agent_2,2,5
1,2,185,agent_3,6,0
1,2,185,agent_4,2,1
1,2,185,agent_5,2,1
1,2,185,agent_6,2,2
1,2,185,agent_7,2,1
1,2,185,agent_8,1,1
1,2,185,agent_9,6,2
1,2,186,agent_0,3,3
1,2,186,agent_1,2,2
1,2,186,agent_2,2,5
1,2,186,agent_3,6,0
1,2,186,agent_4,2,1
1,2,186,agent_5,2,1
1,2,186,agent_6,2,2
1,2,186,agent_7,2,1
1,2,186,agent_8,1,1
1,2,186,agent_9,6,2
1,2,187,agent_0,3,3
1,2,187,agent_1,2,2
1,2,187,agent_2,2,5
1,2,187,agent_3,6,0
1,2,187,agent_4,2,1
1,2,187,agent_5,2,1
1,2,187,agent_6,2,2
1,2,187,agent_7,2,1
1,2,187,agent_8,1,1
1,2,187,agent_9,6,2
1,2,188,agent_0,3,3
1,2,188,agent_1,2,2
1,2,188,agent_2,2,5
1,2,188,agent_3,6,0
1,2,188,agent_4,2,1
1,2,188,agent_5,2,1
1,2,188,agent_6,2,2
1,2,188,agent_7,2,1
1,2,188,agent_8,1,1
1,2,188,agent_9,6,2
1,2,189,agent_0,3,3
1,2,189,agent_1,2,2
1,2,189,agent_2,2,5
1,2,189,agent_3,6,0
1,2,189,agent_4,2,1
1,2,189,agent_5,2,1
1,2,189,agent_6,2,2
1,2,189,agent_7,2,1
1,2,189,agent_8,1,1
1,2,189,agent_9,6,2
1,2,190,agent_0,3,3
1,2,190,agent_1,2,2
1,2,190,agent_2,2,5
1,2,190,agent_3,6,0
1,2,190,agent_4,2,1
1,2,190,agent_5,2,1
1,2,190,agent_6,2,2
1,2,190,agent_7,2,1
1,2,190,agent_8,1,1
1,2,190,agent_9,6,2
1,2,191,agent_0,3,3
1,2,191,agent_1,2,2
1,2,191,agent_2,2,5
1,2,191,agent_3,6,0
1,2,191,agent_4,2,1
1,2,191,agent_5,2,1
1,2,191,agent_6,2,2
1,2,191,agent_7,2,1
1,2,191,agent_8,1,1
1,2,191,agent_9,6,2
1,2,192,agent_0,3,3
1,2,192,agent_1,2,2
1,2,192,agent_2,2,5
1,2,192,agent_3,6,0
1,2,192,agent_4,2,1
1,2,192,agent_5,2,1
1,2,192,agent_6,2,2
1,2,192,agent_7,2,1
1,2,192,agent_8,1,1
1,2,192,agent_9,6,2
1,2,193,agent_0,3,3
1,2,193,agent_1,2,2
1,2,193,agent_2,2,5
1,2,193,agent_3,6,0
1,2,193,agent_4,2,1
1,2,193,agent_5,2,1
1,2,193,agent_6,2,2
1,2,193,agent_7,2,1
1,2,193,agent_8,1,1
1,2,193,agent_9,6,2
1,2,194,agent_0,3,3
1,2,194,agent_1,2,2
1,2,194,agent_2,2,5
1,2,194,agent_3,6,0
1,2,194,agent_4,2,1
1,2,194,agent_5,2,1
1,2,194,agent_6,2,2
1,2,194,agent_7,2,1
1,2,194,agent_8,1,1
1,2,194,agent_9,6,2
1,2,195,agent_0,3,3
1,2,195,agent_1,2,2
1,2,195,agent_2,2,5
1,2,195,agent_3,6,0
1,2,195,agent_4,2,1
1,2,195,agent_5,2,1
1,2,195,agent_6,2,2
1,2,195,agent_7,2,1
1,2,195,agent_8,1,1
1,2,195,agent_9,6,2
1,2,196,agent_0,3,3
1,2,196,agent_1,2,2
1,2,196,agent_2,2,5
1,2,196,agent_3,6,0
1,2,196,agent_4,2,1
1,2,196,agent_5,2,1
1,2,196,agent_6,2,2
1,2,196,agent_7,2,1
1,2,196,agent_8,1,1
1,2,196,agent_9,6,2
1,2,197,agent_0,3,3
1,2,197,agent_1,2,2
1,2,197,agent_2,2,5
1,2,197,agent_3,6,0
1,2,197,agent_4,2,1
1,2,197,agent_5,2,1
1,2,197,agent_6,2,2
1,2,197,agent_7,2,1
1,2,197,agent_8,1,1
1,2,197,agent_9,6,2
1,2,198,agent_0,3,3
1,2,198,agent_1,2,2
1,2,198,agent_2,2,5
1,2,198,agent_3,6,0
1,2,198,agent_4,2,1
1,2,198,agent_5,2,1
1,2,198,agent_6,2,2
1,2,198,agent_7,2,1
1,2,198,agent_8,1,1
1,2,198,agent_9,6,2
1,2,199,agent_0,3,3
1,2,199,agent_1,2,2
1,2,199,agent_2,2,5
1,2,199,agent_3,6,0
1,2,199,agent_4,2,1
1,2,199,agent_5,2,1
1,2,199,agent_6,2,2
1,2,199,agent_7,2,1
1,2,199,agent_8,1,1
1,2,199,agent_9,6,2
1,2,200,agent_0,3,3
1,2,200,agent_1,2,2
1,2,200,agent_2,2,5
1,2,200,agent_3,6,0
1,2,200,agent_4,2,1
1,2,200,agent_5,2,1
1,2,200,agent_6,2,2
1,2,200,agent_7,2,1
1,2,200,agent_8,1,1
1,2,200,agent_9,6,2
2,1,1,agent_0,1,1
2,1,1,agent_1,1,1
2,1,1,agent_2,1,1
2,1,1,agent_3,1,1
2,1,1,agent_4,1,1
2,1,1,agent_5,1,1
2,1,1,agent_6,1,1
2,1,1,agent_7,1,1
2,1,1,agent_8,1,1
2,1,1,agent_9,1,1
2,1,2,agent_0,7,1
2,1,2,agent_1,7,1
2,1,2,agent_2,1,1
2,1,2,agent_3,1,1
2,1,2,agent_4,1,1
2,1,2,agent_5,1,1
2,1,2,agent_6,1,1
2,1,2,agent_7,7,1
2,1,2,agent_8,1,1
2,1,2,agent_9,1,1
2,1,3,agent_0,7,1
2,1,3,agent_1,7,1
2,1,3,agent_2,1,1
2,1,3,agent_3,1,1
2,1,3,agent_4,1,1
2,1,3,agent_5,1,1
2,1,3,agent_6,1,1
2,1,3,agent_7,7,1
2,1,3,agent_8,1,1
2,1,3,agent_9,1,1
2,1,4,agent_0,7,1
2,1,4,agent_1,7,1
2,1,4,agent_2,1,1
2,1,4,agent_3,1,1
2,1,4,agent_4,1,1
2,1,4,agent_5,1,1
2,1,4,agent_6,1,1
2,1,4,agent_7,7,1
2,1,4,agent_8,1,1
2,1,4,agent_9,1,1
2,1,5,agent_0,7,1
2,1,5,agent_1,7,1
2,1,5,agent_2,1,1
2,1,5,agent_3,1,1
2,1,5,agent_4,1,1
2,1,5,agent_5,1,1
2,1,5,agent_6,7,1
2,1,5,agent_7,7,1
2,1,5,agent_8,1,1
2,1,5,agent_9,1,1
2,1,6,agent_0,7,1
2,1,6,agent_1,7,1
2,1,6,agent_2,1,1
2,1,6,agent_3,1,1
2,1,6,agent_4,1,1
2,1,6,agent_5,1,1
2,1,6,agent_6,1,1
2,1,6,agent_7,7,1
2,1,6,agent_8,1,1
2,1,6,agent_9,1,1
2,1,7,agent_0,7,1
2,1,7,agent_1,7,1
2,1,7,agent_2,1,1
2,1,7,agent_3,1,1
2,1,7,agent_4,1,1
2,1,7,agent_5,1,1
2,1,7,agent_6,1,1
2,1,7,agent_7,7,1
2,1,7,agent_8,1,1
2,1,7,agent_9,1,1
2,1,8,agent_0,7,1
2,1,8,agent_1,7,1
2,1,8,agent_2,1,1
2,1,8,agent_3,1,1
2,1,8,agent_4,1,1
2,1,8,agent_5,1,1
2,1,8,agent_6,1,1
2,1,8,agent_7,7,1
2,1,8,agent_8,1,1
2,1,8,agent_9,1,1
2,1,9,agent_0,7,1
2,1,9,agent_1,7,1
2,1,9,agent_2,1,1
2,1,9,agent_3,1,1
2,1,9,agent_4,1,1
2,1,9,agent_5,1,1
2,1,9,agent_6,1,1
2,1,9,agent_7,5,1
2,1,9,agent_8,1,1
2,1,9,agent_9,1,1
2,1,10,agent_0,7,1
2,1,10,agent_1,7,1
2,1,10,agent_2,1,1
2,1,10,agent_3,1,1
2,1,10,agent_4,1,1
2,1,10,agent_5,1,1
2,1,10,agent_6,1,1
2,1,10,agent_7,1,1
2,1,10,agent_8,1,1
2,1,10,agent_9,1,1
2,1,11,agent_0,7,1
2,1,11,agent_1,7,1
2,1,11,agent_2,1,1
2,1,11,agent_3,1,1
2,1,11,agent_4,1,1
2,1,11,agent_5,1,1
2,1,11,agent_6,1,1
2,1,11,agent_7,1,1
2,1,11,agent_8,1,1
2,1,11,agent_9,1,1
2,1,12,agent_0,7,1
2,1,12,agent_1,7,1
2,1,12,agent_2,1,1
2,1,12,agent_3,1,1
2,1,12,agent_4,1,1
2,1,12,agent_5,1,1
2,1,12,agent_6,1,1
2,1,12,agent_7,1,1
2,1,12,agent_8,1,1
2,1,12,agent_9,1,1
2,1,13,agent_0,7,1
2,1,13,agent_1,7,1
2,1,13,agent_2,1,1
2,1,13,agent_3,1,1
2,1,13,agent_4,1,1
2,1,13,agent_5,1,1
2,1,13,agent_6,1,1
2,1,13,agent_7,1,1
2,1,13,agent_8,1,1
2,1,13,agent_9,1,1
2,1,14,agent_0,1,1
2,1,14,agent_1,7,1
2,1,14,agent_2,1,1
2,1,14,agent_3,1,1
2,1,14,agent_4,1,1
2,1,14,agent_5,1,1
2,1,14,agent_6,1,1
2,1,14,agent_7,1,1
2,1,14,agent_8,1,1
2,1,14,agent_9,1,1
2,1,15,agent_0,1,1
2,1,15,agent_1,7,1
2,1,15,agent_2,1,1
2,1,15,agent_3,1,1
2,1,15,agent_4,1,1
2,1,15,agent_5,1,1
2,1,15,agent_6,1,1
2,1,15,agent_7,1,1
2,1,15,agent_8,1,1
2,1,15,agent_9,1,1
2,1,16,agent_0,1,1
2,1,16,agent_1,7,1
2,1,16,agent_2,1,1
2,1,16,agent_3,1,1
2,1,16,agent_4,1,1
2,1,16,agent_5,1,1
2,1,16,agent_6,1,1
2,1,16,agent_7,1,1
2,1,16,agent_8,1,1
2,1,16,agent_9,1,1
2,1,17,agent_0,1,1
2,1,17,agent_1,7,1
2,1,17,agent_2,1,1
2,1,17,agent_3,1,1
2,1,17,agent_4,1,1
2,1,17,agent_5,1,1
2,1,17,agent_6,1,1
2,1,17,agent_7,1,1
2,1,17,agent_8,1,1
2,1,17,agent_9,1,1
2,1,18,agent_0,1,1
2,1,18,agent_1,7,1
2,1,18,agent_2,1,1
2,1,18,agent_3,1,1
2,1,18,agent_4,1,1
2,1,18,agent_5,1,1
2,1,18,agent_6,1,1
2,1,18,agent_7,1,1
2,1,18,agent_8,7,1
2,1,18,agent_9,1,1
2,1,19,agent_0,1,1
2,1,19,agent_1,7,1
2,1,19,agent_2,1,1
2,1,19,agent_3,1,1
2,1,19,agent_4,1,1
2,1,19,agent_5,1,1
2,1,19,agent_6,1,1
2,1,19,agent_7,1,1
2,1,19,agent_8,7,1
2,1,19,agent_9,1,1
2,1,20,agent_0,1,1
2,1,20,agent_1,7,1
2,1,20,agent_2,1,1
2,1,20,agent_3,1,1
2,1,20,agent_4,1,1
2,1,20,agent_5,1,1
2,1,20,agent_6,1,1
2,1,20,agent_7,1,1
2,1,20,agent_8,1,1
2,1,20,agent_9,1,1
2,1,21,agent_0,1,1
2,1,21,agent_1,7,1
2,1,21,agent_2,1,1
2,1,21,agent_3,1,1
2,1,21,agent_4,1,1
2,1,21,agent_5,1,1
2,1,21,agent_6,1,1
2,1,21,agent_7,1,1
2,1,21,agent_8,1,1
2,1,21,agent_9,1,1
2,1,22,agent_0,1,1
2,1,22,agent_1,7,1
2,1,22,agent_2,1,1
2,1,22,agent_3,1,1
2,1,22,agent_4,1,1
2,1,22,agent_5,1,1
2,1,22,agent_6,1,1
2,1,22,agent_7,1,1
2,1,22,agent_8,1,1
2,1,22,agent_9,1,1
2,1,23,agent_0,1,1
2,1,23,agent_1,7,1
2,1,23,agent_2,1,1
2,1,23,agent_3,1,1
2,1,23,agent_4,1,1
2,1,23,agent_5,1,1
2,1,23,agent_6,1,1
2,1,23,agent_7,1,1
2,1,23,agent_8,1,1
2,1,23,agent_9,1,1
2,1,24,agent_0,1,1
2,1,24,agent_1,7,1
2,1,24,agent_2,1,1
2,1,24,agent_3,1,1
2,1,24,agent_4,1,1
2,1,24,agent_5,1,1
2,1,24,agent_6,1,1
2,1,24,agent_7,1,1
2,1,24,agent_8,1,1
2,1,24,agent_9,1,1
2,1,25,agent_0,1,1
2,1,25,agent_1,7,1
2,1,25,agent_2,1,1
2,1,25,agent_3,1,1
2,1,25,agent_4,1,1
2,1,25,agent_5,1,1
2,1,25,agent_6,1,1
2,1,25,agent_7,1,1
2,1,25,agent_8,1,1
2,1,25,agent_9,1,1
2,1,26,agent_0,1,1
2,1,26,agent_1,7,1
2,1,26,agent_2,1,1
2,1,26,agent_3,1,1
2,1,26,agent_4,1,1
2,1,26,agent_5,1,1
2,1,26,agent_6,1,1
2,1,26,agent_7,1,1
2,1,26,agent_8,1,1
2,1,26,agent_9,1,1
2,1,27,agent_0,1,1
2,1,27,agent_1,7,1
2,1,27,agent_2,1,1
2,1,27,agent_3,1,1
2,1,27,agent_4,1,1
2,1,27,agent_5,1,1
2,1,27,agent_6,1,1
2,1,27,agent_7,1,1
2,1,27,agent_8,1,1
2,1,27,agent_9,1,1
2,1,28,agent_0,1,1
2,1,28,agent_1,7,1
2,1,28,agent_2,1,1
2,1,28,agent_3,1,1
2,1,28,agent_4,1,1
2,1,28,agent_5,1,1
2,1,28,agent_6,1,1
2,1,28,agent_7,1,1
2,1,28,agent_8,1,1
2,1,28,agent_9,1,1
2,1,29,agent_0,1,1
2,1,29,agent_1,7,1
2,1,29,agent_2,1,1
2,1,29,agent_3,1,1
2,1,29,agent_4,1,1
2,1,29,agent_5,1,1
2,1,29,agent_6,1,1
2,1,29,agent_7,1,1
2,1,29,agent_8,1,1
2,1,29,agent_9,1,1
2,1,30,agent_0,1,1
2,1,30,agent_1,7,1
2,1,30,agent_2,1,1
2,1,30,agent_3,1,1
2,1,30,agent_4,1,1
2,1,30,agent_5,1,1
2,1,30,agent_6,1,1
2,1,30,agent_7,1,1
2,1,30,agent_8,1,1
2,1,30,agent_9,1,1
2,1,31,agent_0,1,1
2,1,31,agent_1,7,1
2,1,31,agent_2,1,1
2,1,31,agent_3,1,1
2,1,31,agent_4,1,1
2,1,31,agent_5,1,1
2,1,31,agent_6,1,1
2,1,31,agent_7,1,1
2,1,31,agent_8,1,1
2,1,31,agent_9,1,1
2,1,32,agent_0,1,1
2,1,32,agent_1,7,1
2,1,32,agent_2,1,1
2,1,32,agent_3,1,1
2,1,32,agent_4,1,1
2,1,32,agent_5,1,1
2,1,32,agent_6,1,1
2,1,32,agent_7,1,1
2,1,32,agent_8,1,1
2,1,32,agent_9,1,1
2,1,33,agent_0,1,1
2,1,33,agent_1,7,1
2,1,33,agent_2,1,1
2,1,33,agent_3,1,1
2,1,33,agent_4,1,1
2,1,33,agent_5,1,1
2,1,33,agent_6,1,1
2,1,33,agent_7,1,1
2,1,33,agent_8,1,1
2,1,33,agent_9,1,1
2,1,34,agent_0,1,1
2,1,34,agent_1,7,1
2,1,34,agent_2,1,1
2,1,34,agent_3,1,1
2,1,34,agent_4,1,1
2,1,34,agent_5,1,1
2,1,34,agent_6,1,1
2,1,34,agent_7,1,1
2,1,34,agent_8,1,1
2,1,34,agent_9,1,1
2,1,35,agent_0,1,1
2,1,35,agent_1,7,1
2,1,35,agent_2,1,1
2,1,35,agent_3,1,1
2,1,35,agent_4,1,1
2,1,35,agent_5,1,1
2,1,35,agent_6,1,1
2,1,35,agent_7,1,1
2,1,35,agent_8,1,1
2,1,35,agent_9,1,1
2,1,36,agent_0,1,1
2,1,36,agent_1,7,1
2,1,36,agent_2,1,1
2,1,36,agent_3,1,1
2,1,36,agent_4,1,1
2,1,36,agent_5,1,1
2,1,36,agent_6,1,1
2,1,36,agent_7,1,1
2,1,36,agent_8,1,1
2,1,36,agent_9,1,1
2,1,37,agent_0,1,1
2,1,37,agent_1,7,1
2,1,37,agent_2,1,1
2,1,37,agent_3,1,1
2,1,37,agent_4,1,1
2,1,37,agent_5,1,1
2,1,37,agent_6,1,1
2,1,37,agent_7,1,1
2,1,37,agent_8,1,1
2,1,37,agent_9,1,1
2,1,38,agent_0,1,1
2,1,38,agent_1,7,1
2,1,38,agent_2,1,1
2,1,38,agent_3,1,1
2,1,38,agent_4,1,1
2,1,38,agent_5,1,1
2,1,38,agent_6,1,1
2,1,38,agent_7,1,1
2,1,38,agent_8,1,1
2,1,38,agent_9,1,1
2,1,39,agent_0,1,1
2,1,39,agent_1,7,1
2,1,39,agent_2,1,1
2,1,39,agent_3,1,1
2,1,39,agent_4,1,1
2,1,39,agent_5,1,1
2,1,39,agent_6,1,1
2,1,39,agent_7,1,1
2,1,39,agent_8,1,1
2,1,39,agent_9,1,1
2,1,40,agent_0,1,1
2,1,40,agent_1,7,1
2,1,40,agent_2,1,1
2,1,40,agent_3,1,1
2,1,40,agent_4,1,1
2,1,40,agent_5,1,1
2,1,40,agent_6,1,1
2,1,40,agent_7,1,1
2,1,40,agent_8,1,1
2,1,40,agent_9,1,1
2,1,41,agent_0,1,1
2,1,41,agent_1,7,1
2,1,41,agent_2,1,1
2,1,41,agent_3,1,1
2,1,41,agent_4,1,1
2,1,41,agent_5,1,1
2,1,41,agent_6,1,1
2,1,41,agent_7,1,1
2,1,41,agent_8,1,1
2,1,41,agent_9,1,1
2,1,42,agent_0,1,1
2,1,42,agent_1,7,1
2,1,42,agent_2,1,1
2,1,42,agent_3,1,1
2,1,42,agent_4,1,1
2,1,42,agent_5,1,1
2,1,42,agent_6,1,1
2,1,42,agent_7,1,1
2,1,42,agent_8,1,1
2,1,42,agent_9,1,1
2,1,43,agent_0,1,1
2,1,43,agent_1,7,1
2,1,43,agent_2,1,1
2,1,43,agent_3,1,1
2,1,43,agent_4,1,1
2,1,43,agent_5,1,1
2,1,43,agent_6,1,1
2,1,43,agent_7,1,1
2,1,43,agent_8,1,1
2,1,43,agent_9,1,1
2,1,44,agent_0,1,1
2,1,44,agent_1,7,1
2,1,44,agent_2,1,1
2,1,44,agent_3,1,1
2,1,44,agent_4,1,1
2,1,44,agent_5,1,1
2,1,44,agent_6,1,1
2,1,44,agent_7,1,1
2,1,44,agent_8,1,1
2,1,44,agent_9,1,1
2,1,45,agent_0,1,1
2,1,45,agent_1,7,1
2,1,45,agent_2,1,1
2,1,45,agent_3,1,1
2,1,45,agent_4,1,1
2,1,45,agent_5,1,1
2,1,45,agent_6,1,1
2,1,45,agent_7,1,1
2,1,45,agent_8,1,1
2,1,45,agent_9,1,1
2,1,46,agent_0,1,1
2,1,46,agent_1,7,1
2,1,46,agent_2,1,1
2,1,46,agent_3,1,1
2,1,46,agent_4,1,1
2,1,46,agent_5,1,1
2,1,46,agent_6,1,1
2,1,46,agent_7,1,1
2,1,46,agent_8,1,1
2,1,46,agent_9,1,1
2,1,47,agent_0,1,1
2,1,47,agent_1,7,1
2,1,47,agent_2,1,1
2,1,47,agent_3,1,1
2,1,47,agent_4,1,1
2,1,47,agent_5,1,1
2,1,47,agent_6,1,1
2,1,47,agent_7,1,1
2,1,47,agent_8,1,1
2,1,47,agent_9,1,1
2,1,48,agent_0,1,1
2,1,48,agent_1,7,1
2,1,48,agent_2,1,1
2,1,48,agent_3,1,1
2,1,48,agent_4,1,1
2,1,48,agent_5,1,1
2,1,48,agent_6,1,1
2,1,48,agent_7,1,1
2,1,48,agent_8,1,1
2,1,48,agent_9,1,1
2,1,49,agent_0,1,1
2,1,49,agent_1,7,1
2,1,49,agent_2,1,1
2,1,49,agent_3,1,1
2,1,49,agent_4,1,1
2,1,49,agent_5,1,1
2,1,49,agent_6,1,1
2,1,49,agent_7,1,1
2,1,49,agent_8,1,1
2,1,49,agent_9,1,1
2,1,50,agent_0,1,1
2,1,50,agent_1,7,1
2,1,50,agent_2,1,1
2,1,50,agent_3,1,1
2,1,50,agent_4,1,1
2,1,50,agent_5,1,1
2,1,50,agent_6,1,1
2,1,50,agent_7,1,1
2,1,50,agent_8,1,1
2,1,50,agent_9,1,1
2,1,51,agent_0,1,1
2,1,51,agent_1,7,1
2,1,51,agent_2,1,1
2,1,51,agent_3,1,1
2,1,51,agent_4,1,1
2,1,51,agent_5,1,1
2,1,51,agent_6,1,1
2,1,51,agent_7,1,1
2,1,51,agent_8,1,1
2,1,51,agent_9,1,1
2,1,52,agent_0,1,1
2,1,52,agent_1,7,1
2,1,52,agent_2,1,1
2,1,52,agent_3,1,1
2,1,52,agent_4,1,1
2,1,52,agent_5,1,1
2,1,52,agent_6,1,1
2,1,52,agent_7,1,1
2,1,52,agent_8,1,1
2,1,52,agent_9,1,1
2,1,53,agent_0,1,1
2,1,53,agent_1,7,1
2,1,53,agent_2,1,1
2,1,53,agent_3,1,1
2,1,53,agent_4,1,1
2,1,53,agent_5,1,1
2,1,53,agent_6,1,1
2,1,53,agent_7,1,1
2,1,53,agent_8,1,1
2,1,53,agent_9,1,1
2,1,54,agent_0,1,1
2,1,54,agent_1,7,1
2,1,54,agent_2,1,1
2,1,54,agent_3,1,1
2,1,54,agent_4,1,1
2,1,54,agent_5,1,1
2,1,54,agent_6,1,1
2,1,54,agent_7,1,1
2,1,54,agent_8,1,1
2,1,54,agent_9,1,1
2,1,55,agent_0,1,1
2,1,55,agent_1,7,1
2,1,55,agent_2,1,1
2,1,55,agent_3,1,1
2,1,55,agent_4,1,1
2,1,55,agent_5,1,1
2,1,55,agent_6,1,1
2,1,55,agent_7,1,1
2,1,55,agent_8,1,1
2,1,55,agent_9,1,1
2,1,56,agent_0,1,1
2,1,56,agent_1,7,1
2,1,56,agent_2,1,1
2,1,56,agent_3,1,1
2,1,56,agent_4,1,1
2,1,56,agent_5,1,1
2,1,56,agent_6,1,1
2,1,56,agent_7,1,1
2,1,56,agent_8,1,1
2,1,56,agent_9,1,1
2,1,57,agent_0,1,1
2,1,57,agent_1,7,1
2,1,57,agent_2,1,1
2,1,57,agent_3,1,1
2,1,57,agent_4,1,1
2,1,57,agent_5,1,1
2,1,57,agent_6,1,1
2,1,57,agent_7,1,1
2,1,57,agent_8,1,1
2,1,57,agent_9,1,1
2,1,58,agent_0,1,1
2,1,58,agent_1,7,1
2,1,58,agent_2,1,1
2,1,58,agent_3,1,1
2,1,58,agent_4,1,1
2,1,58,agent_5,1,1
2,1,58,agent_6,1,1
2,1,58,agent_7,1,1
2,1,58,agent_8,1,1
2,1,58,agent_9,1,1
2,1,59,agent_0,1,1
2,1,59,agent_1,7,1
2,1,59,agent_2,1,1
2,1,59,agent_3,1,1
2,1,59,agent_4,1,1
2,1,59,agent_5,1,1
2,1,59,agent_6,1,1
2,1,59,agent_7,1,1
2,1,59,agent_8,1,1
2,1,59,agent_9,1,1
2,1,60,agent_0,1,1
2,1,60,agent_1,7,1
2,1,60,agent_2,1,1
2,1,60,agent_3,1,1
2,1,60,agent_4,1,1
2,1,60,agent_5,1,1
2,1,60,agent_6,1,1
2,1,60,agent_7,1,1
2,1,60,agent_8,1,1
2,1,60,agent_9,1,1
2,1,61,agent_0,1,1
2,1,61,agent_1,7,1
2,1,61,agent_2,1,1
2,1,61,agent_3,1,1
2,1,61,agent_4,1,1
2,1,61,agent_5,1,1
2,1,61,agent_6,1,1
2,1,61,agent_7,1,1
2,1,61,agent_8,1,1
2,1,61,agent_9,1,1
2,1,62,agent_0,1,1
2,1,62,agent_1,7,1
2,1,62,agent_2,1,1
2,1,62,agent_3,1,1
2,1,62,agent_4,1,1
2,1,62,agent_5,1,1
2,1,62,agent_6,1,1
2,1,62,agent_7,1,1
2,1,62,agent_8,1,1
2,1,62,agent_9,1,1
2,1,63,agent_0,1,1
2,1,63,agent_1,7,1
2,1,63,agent_2,1,1
2,1,63,agent_3,1,1
2,1,63,agent_4,1,1
2,1,63,agent_5,1,1
2,1,63,agent_6,1,1
2,1,63,agent_7,1,1
2,1,63,agent_8,1,1
2,1,63,agent_9,1,1
2,1,64,agent_0,1,1
2,1,64,agent_1,7,1
2,1,64,agent_2,1,1
2,1,64,agent_3,1,1
2,1,64,agent_4,1,1
2,1,64,agent_5,1,1
2,1,64,agent_6,1,1
2,1,64,agent_7,1,1
2,1,64,agent_8,1,1
2,1,64,agent_9,1,1
2,1,65,agent_0,1,1
2,1,65,agent_1,7,1
2,1,65,agent_2,1,1
2,1,65,agent_3,1,1
2,1,65,agent_4,1,1
2,1,65,agent_5,1,1
2,1,65,agent_6,1,1
2,1,65,agent_7,1,1
2,1,65,agent_8,1,1
2,1,65,agent_9,1,1
2,1,66,agent_0,1,1
2,1,66,agent_1,7,1
2,1,66,agent_2,1,1
2,1,66,agent_3,1,1
